dataset,acquisition,error_model,jitter_std,jitter_iteration,n_seeds
branin,ucb,ar1,5.0,20,10
branin,ucb,bias,0.05,0,10
branin,ucb,bias,0.05,20,10
branin,ucb,bias,0.25,0,10
branin,ucb,bias,0.25,20,10
branin,ucb,bias,1.0,0,10
branin,ucb,bias,1.0,20,10
branin,ucb,bias,5.0,0,10
branin,ucb,bias,5.0,20,10
branin,ucb,drift,0.05,0,10
branin,ucb,drift,0.05,20,10
branin,ucb,drift,0.25,0,10
branin,ucb,drift,0.25,20,10
branin,ucb,drift,1.0,0,10
branin,ucb,drift,1.0,20,10
branin,ucb,drift,5.0,0,10
branin,ucb,drift,5.0,20,10
branin,ucb,gaussian,0.05,0,10
branin,ucb,gaussian,0.05,20,10
branin,ucb,gaussian,0.25,0,10
branin,ucb,gaussian,0.25,20,10
branin,ucb,gaussian,1.0,0,10
branin,ucb,gaussian,1.0,20,10
branin,ucb,gaussian,5.0,0,10
branin,ucb,gaussian,5.0,20,10
eggholder,ei,ar1,0.05,0,10
eggholder,ei,ar1,0.05,20,10
eggholder,ei,ar1,0.25,0,10
eggholder,ei,ar1,0.25,20,10
eggholder,ei,ar1,1.0,0,10
eggholder,ei,ar1,1.0,20,10
eggholder,ei,ar1,5.0,0,10
eggholder,ei,ar1,5.0,20,10
eggholder,ei,bias,0.05,0,10
eggholder,ei,bias,0.05,20,10
eggholder,ei,bias,0.25,0,10
eggholder,ei,bias,0.25,20,10
eggholder,ei,bias,1.0,0,10
eggholder,ei,bias,1.0,20,10
eggholder,ei,bias,5.0,0,10
eggholder,ei,bias,5.0,20,10
eggholder,ei,drift,0.05,0,10
eggholder,ei,drift,0.05,20,10
eggholder,ei,drift,0.25,0,10
eggholder,ei,drift,0.25,20,10
eggholder,ei,drift,1.0,0,10
eggholder,ei,drift,1.0,20,10
eggholder,ei,drift,5.0,0,10
eggholder,ei,drift,5.0,20,10
eggholder,ei,gaussian,0.05,0,10
eggholder,ei,gaussian,0.05,20,10
eggholder,ei,gaussian,0.25,0,10
eggholder,ei,gaussian,0.25,20,10
eggholder,ei,gaussian,1.0,0,10
eggholder,ei,gaussian,1.0,20,10
eggholder,ei,gaussian,5.0,0,10
eggholder,ei,gaussian,5.0,20,10
eggholder,greedy,ar1,0.05,0,10
eggholder,greedy,ar1,0.05,20,10
eggholder,greedy,ar1,0.25,0,10
eggholder,greedy,ar1,0.25,20,10
eggholder,greedy,ar1,1.0,0,10
eggholder,greedy,ar1,1.0,20,10
eggholder,greedy,ar1,5.0,0,10
eggholder,greedy,ar1,5.0,20,10
eggholder,greedy,bias,0.05,0,10
eggholder,greedy,bias,0.05,20,10
eggholder,greedy,bias,0.25,0,10
eggholder,greedy,bias,0.25,20,10
eggholder,greedy,bias,1.0,0,10
eggholder,greedy,bias,1.0,20,10
eggholder,greedy,bias,5.0,0,10
eggholder,greedy,bias,5.0,20,10
eggholder,greedy,drift,0.05,0,10
eggholder,greedy,drift,0.05,20,10
eggholder,greedy,drift,0.25,0,10
eggholder,greedy,drift,0.25,20,10
eggholder,greedy,drift,1.0,0,10
eggholder,greedy,drift,1.0,20,10
eggholder,greedy,drift,5.0,0,10
eggholder,greedy,drift,5.0,20,10
eggholder,greedy,gaussian,0.05,0,10
eggholder,greedy,gaussian,0.05,20,10
eggholder,greedy,gaussian,0.25,0,10
eggholder,greedy,gaussian,0.25,20,10
eggholder,greedy,gaussian,1.0,0,10
eggholder,greedy,gaussian,1.0,20,10
eggholder,greedy,gaussian,5.0,0,10
eggholder,greedy,gaussian,5.0,20,10
eggholder,logei,ar1,0.05,0,10
eggholder,logei,ar1,0.05,20,10
eggholder,logei,ar1,0.25,0,10
eggholder,logei,ar1,0.25,20,10
eggholder,logei,ar1,1.0,0,10
eggholder,logei,ar1,1.0,20,10
eggholder,logei,ar1,5.0,0,10
eggholder,logei,ar1,5.0,20,10
eggholder,logei,bias,0.05,0,10
eggholder,logei,bias,0.05,20,10
eggholder,logei,bias,0.25,0,10
eggholder,logei,bias,0.25,20,10
eggholder,logei,bias,1.0,0,10
eggholder,logei,bias,1.0,20,10
eggholder,logei,bias,5.0,0,10
eggholder,logei,bias,5.0,20,10
eggholder,logei,drift,0.05,0,10
eggholder,logei,drift,0.05,20,10
eggholder,logei,drift,0.25,0,10
eggholder,logei,drift,0.25,20,10
eggholder,logei,drift,1.0,0,10
eggholder,logei,drift,1.0,20,10
eggholder,logei,drift,5.0,0,10
eggholder,logei,drift,5.0,20,10
eggholder,logei,gaussian,0.05,0,10
eggholder,logei,gaussian,0.05,20,10
eggholder,logei,gaussian,0.25,0,10
eggholder,logei,gaussian,0.25,20,10
eggholder,logei,gaussian,1.0,0,10
eggholder,logei,gaussian,1.0,20,10
eggholder,logei,gaussian,5.0,0,10
eggholder,logei,gaussian,5.0,20,10
eggholder,logpi,ar1,0.05,0,10
eggholder,logpi,ar1,0.05,20,10
eggholder,logpi,ar1,0.25,0,10
eggholder,logpi,ar1,0.25,20,10
eggholder,logpi,ar1,1.0,0,10
eggholder,logpi,ar1,1.0,20,10
eggholder,logpi,ar1,5.0,0,10
eggholder,logpi,ar1,5.0,20,10
eggholder,logpi,bias,0.05,0,10
eggholder,logpi,bias,0.05,20,10
eggholder,logpi,bias,0.25,0,10
eggholder,logpi,bias,0.25,20,10
eggholder,logpi,bias,1.0,0,10
eggholder,logpi,bias,1.0,20,10
eggholder,logpi,bias,5.0,0,10
eggholder,logpi,bias,5.0,20,10
eggholder,logpi,drift,0.05,0,10
eggholder,logpi,drift,0.05,20,10
eggholder,logpi,drift,0.25,0,10
eggholder,logpi,drift,0.25,20,10
eggholder,logpi,drift,1.0,0,10
eggholder,logpi,drift,1.0,20,10
eggholder,logpi,drift,5.0,0,10
eggholder,logpi,drift,5.0,20,10
eggholder,logpi,gaussian,0.05,0,10
eggholder,logpi,gaussian,0.05,20,10
eggholder,logpi,gaussian,0.25,0,10
eggholder,logpi,gaussian,0.25,20,10
eggholder,logpi,gaussian,1.0,0,10
eggholder,logpi,gaussian,1.0,20,10
eggholder,logpi,gaussian,5.0,0,10
eggholder,logpi,gaussian,5.0,20,10
eggholder,pi,ar1,0.05,0,10
eggholder,pi,ar1,0.05,20,10
eggholder,pi,ar1,0.25,0,10
eggholder,pi,ar1,0.25,20,10
eggholder,pi,ar1,1.0,0,10
eggholder,pi,ar1,1.0,20,10
eggholder,pi,ar1,5.0,0,10
eggholder,pi,ar1,5.0,20,10
eggholder,pi,bias,0.05,0,10
eggholder,pi,bias,0.05,20,10
eggholder,pi,bias,0.25,0,10
eggholder,pi,bias,0.25,20,10
eggholder,pi,bias,1.0,0,10
eggholder,pi,bias,1.0,20,10
eggholder,pi,bias,5.0,0,10
eggholder,pi,bias,5.0,20,10
eggholder,pi,drift,0.05,0,10
eggholder,pi,drift,0.05,20,10
eggholder,pi,drift,0.25,0,10
eggholder,pi,drift,0.25,20,10
eggholder,pi,drift,1.0,0,10
eggholder,pi,drift,1.0,20,10
eggholder,pi,drift,5.0,0,10
eggholder,pi,drift,5.0,20,10
eggholder,pi,gaussian,0.05,0,10
eggholder,pi,gaussian,0.05,20,10
eggholder,pi,gaussian,0.25,0,10
eggholder,pi,gaussian,0.25,20,10
eggholder,pi,gaussian,1.0,0,10
eggholder,pi,gaussian,1.0,20,10
eggholder,pi,gaussian,5.0,0,10
eggholder,pi,gaussian,5.0,20,10
eggholder,qei,ar1,0.05,0,10
eggholder,qei,ar1,0.05,20,10
eggholder,qei,ar1,0.25,0,10
eggholder,qei,ar1,0.25,20,10
eggholder,qei,ar1,1.0,0,10
eggholder,qei,ar1,1.0,20,10
eggholder,qei,ar1,5.0,0,10
eggholder,qei,ar1,5.0,20,10
eggholder,qei,bias,0.05,0,10
eggholder,qei,bias,0.05,20,10
eggholder,qei,bias,0.25,0,10
eggholder,qei,bias,0.25,20,10
eggholder,qei,bias,1.0,0,10
eggholder,qei,bias,1.0,20,10
eggholder,qei,bias,5.0,0,10
eggholder,qei,bias,5.0,20,10
eggholder,qei,drift,0.05,0,10
eggholder,qei,drift,0.05,20,10
eggholder,qei,drift,0.25,0,10
eggholder,qei,drift,0.25,20,10
eggholder,qei,drift,1.0,0,10
eggholder,qei,drift,1.0,20,10
eggholder,qei,drift,5.0,0,10
eggholder,qei,drift,5.0,20,10
eggholder,qei,gaussian,0.05,0,10
eggholder,qei,gaussian,0.05,20,10
eggholder,qei,gaussian,0.25,0,10
eggholder,qei,gaussian,0.25,20,10
eggholder,qei,gaussian,1.0,0,10
eggholder,qei,gaussian,1.0,20,10
eggholder,qei,gaussian,5.0,0,10
eggholder,qei,gaussian,5.0,20,10
eggholder,qnei,ar1,0.05,0,10
eggholder,qnei,ar1,0.05,20,10
eggholder,qnei,ar1,0.25,0,10
eggholder,qnei,ar1,0.25,20,10
eggholder,qnei,ar1,1.0,0,10
eggholder,qnei,ar1,1.0,20,10
eggholder,qnei,ar1,5.0,0,10
eggholder,qnei,ar1,5.0,20,10
eggholder,qnei,bias,0.05,0,10
eggholder,qnei,bias,0.05,20,10
eggholder,qnei,bias,0.25,0,10
eggholder,qnei,bias,0.25,20,10
eggholder,qnei,bias,1.0,0,10
eggholder,qnei,bias,1.0,20,10
eggholder,qnei,bias,5.0,0,10
eggholder,qnei,bias,5.0,20,10
eggholder,qnei,drift,0.05,0,10
eggholder,qnei,drift,0.05,20,10
eggholder,qnei,drift,0.25,0,10
eggholder,qnei,drift,0.25,20,10
eggholder,qnei,drift,1.0,0,10
eggholder,qnei,drift,1.0,20,10
eggholder,qnei,drift,5.0,0,10
eggholder,qnei,drift,5.0,20,10
eggholder,qnei,gaussian,0.05,0,10
eggholder,qnei,gaussian,0.05,20,10
eggholder,qnei,gaussian,0.25,0,10
eggholder,qnei,gaussian,0.25,20,10
eggholder,qnei,gaussian,1.0,0,10
eggholder,qnei,gaussian,1.0,20,10
eggholder,qnei,gaussian,5.0,0,10
eggholder,qnei,gaussian,5.0,20,10
eggholder,qpi,ar1,0.05,0,10
eggholder,qpi,ar1,0.05,20,10
eggholder,qpi,ar1,0.25,0,10
eggholder,qpi,ar1,0.25,20,10
eggholder,qpi,ar1,1.0,0,10
eggholder,qpi,ar1,1.0,20,10
eggholder,qpi,ar1,5.0,0,10
eggholder,qpi,ar1,5.0,20,10
eggholder,qpi,bias,0.05,0,10
eggholder,qpi,bias,0.05,20,10
eggholder,qpi,bias,0.25,0,10
eggholder,qpi,bias,0.25,20,10
eggholder,qpi,bias,1.0,0,10
eggholder,qpi,bias,1.0,20,10
eggholder,qpi,bias,5.0,0,10
eggholder,qpi,bias,5.0,20,10
eggholder,qpi,drift,0.05,0,10
eggholder,qpi,drift,0.05,20,10
eggholder,qpi,drift,0.25,0,10
eggholder,qpi,drift,0.25,20,10
eggholder,qpi,drift,1.0,0,10
eggholder,qpi,drift,1.0,20,10
eggholder,qpi,drift,5.0,0,10
eggholder,qpi,drift,5.0,20,10
eggholder,qpi,gaussian,0.05,0,10
eggholder,qpi,gaussian,0.05,20,10
eggholder,qpi,gaussian,0.25,0,10
eggholder,qpi,gaussian,0.25,20,10
eggholder,qpi,gaussian,1.0,0,10
eggholder,qpi,gaussian,1.0,20,10
eggholder,qpi,gaussian,5.0,0,10
eggholder,qpi,gaussian,5.0,20,10
eggholder,qucb,ar1,0.05,0,10
eggholder,qucb,ar1,0.05,20,10
eggholder,qucb,ar1,0.25,0,10
eggholder,qucb,ar1,0.25,20,10
eggholder,qucb,ar1,1.0,0,10
eggholder,qucb,ar1,1.0,20,10
eggholder,qucb,ar1,5.0,0,10
eggholder,qucb,ar1,5.0,20,10
eggholder,qucb,bias,0.05,0,10
eggholder,qucb,bias,0.05,20,10
eggholder,qucb,bias,0.25,0,10
eggholder,qucb,bias,0.25,20,10
eggholder,qucb,bias,1.0,0,10
eggholder,qucb,bias,1.0,20,10
eggholder,qucb,bias,5.0,0,10
eggholder,qucb,bias,5.0,20,10
eggholder,qucb,drift,0.05,0,10
eggholder,qucb,drift,0.05,20,10
eggholder,qucb,drift,0.25,0,10
eggholder,qucb,drift,0.25,20,10
eggholder,qucb,drift,1.0,0,10
eggholder,qucb,drift,1.0,20,10
eggholder,qucb,drift,5.0,0,10
eggholder,qucb,drift,5.0,20,10
eggholder,qucb,gaussian,0.05,0,10
eggholder,qucb,gaussian,0.05,20,10
eggholder,qucb,gaussian,0.25,0,10
eggholder,qucb,gaussian,0.25,20,10
eggholder,qucb,gaussian,1.0,0,10
eggholder,qucb,gaussian,1.0,20,10
eggholder,qucb,gaussian,5.0,0,10
eggholder,qucb,gaussian,5.0,20,10
eggholder,random,ar1,0.05,0,10
eggholder,random,ar1,0.05,20,10
eggholder,random,ar1,0.25,0,10
eggholder,random,ar1,0.25,20,10
eggholder,random,ar1,1.0,0,10
eggholder,random,ar1,1.0,20,10
eggholder,random,ar1,5.0,0,10
eggholder,random,ar1,5.0,20,10
eggholder,random,bias,0.05,0,10
eggholder,random,bias,0.05,20,10
eggholder,random,bias,0.25,0,10
eggholder,random,bias,0.25,20,10
eggholder,random,bias,1.0,0,10
eggholder,random,bias,1.0,20,10
eggholder,random,bias,5.0,0,10
eggholder,random,bias,5.0,20,10
eggholder,random,drift,0.05,0,10
eggholder,random,drift,0.05,20,10
eggholder,random,drift,0.25,0,10
eggholder,random,drift,0.25,20,10
eggholder,random,drift,1.0,0,10
eggholder,random,drift,1.0,20,10
eggholder,random,drift,5.0,0,10
eggholder,random,drift,5.0,20,10
eggholder,random,gaussian,0.05,0,10
eggholder,random,gaussian,0.05,20,10
eggholder,random,gaussian,0.25,0,10
eggholder,random,gaussian,0.25,20,10
eggholder,random,gaussian,1.0,0,10
eggholder,random,gaussian,1.0,20,10
eggholder,random,gaussian,5.0,0,10
eggholder,random,gaussian,5.0,20,10
eggholder,sobol,ar1,0.05,0,10
eggholder,sobol,ar1,0.05,20,10
eggholder,sobol,ar1,0.25,0,10
eggholder,sobol,ar1,0.25,20,10
eggholder,sobol,ar1,1.0,0,10
eggholder,sobol,ar1,1.0,20,10
eggholder,sobol,ar1,5.0,0,10
eggholder,sobol,ar1,5.0,20,10
eggholder,sobol,bias,0.05,0,10
eggholder,sobol,bias,0.05,20,10
eggholder,sobol,bias,0.25,0,10
eggholder,sobol,bias,0.25,20,10
eggholder,sobol,bias,1.0,0,10
eggholder,sobol,bias,1.0,20,10
eggholder,sobol,bias,5.0,0,10
eggholder,sobol,bias,5.0,20,10
eggholder,sobol,drift,0.05,0,10
eggholder,sobol,drift,0.05,20,10
eggholder,sobol,drift,0.25,0,10
eggholder,sobol,drift,0.25,20,10
eggholder,sobol,drift,1.0,0,10
eggholder,sobol,drift,1.0,20,10
eggholder,sobol,drift,5.0,0,10
eggholder,sobol,drift,5.0,20,10
eggholder,sobol,gaussian,0.05,0,10
eggholder,sobol,gaussian,0.05,20,10
eggholder,sobol,gaussian,0.25,0,10
eggholder,sobol,gaussian,0.25,20,10
eggholder,sobol,gaussian,1.0,0,10
eggholder,sobol,gaussian,1.0,20,10
eggholder,sobol,gaussian,5.0,0,10
eggholder,sobol,gaussian,5.0,20,10
eggholder,ucb,ar1,0.05,0,10
eggholder,ucb,ar1,0.05,20,10
eggholder,ucb,ar1,0.25,0,10
eggholder,ucb,ar1,0.25,20,10
eggholder,ucb,ar1,1.0,0,10
eggholder,ucb,ar1,1.0,20,10
eggholder,ucb,ar1,5.0,0,10
eggholder,ucb,ar1,5.0,20,10
eggholder,ucb,bias,0.05,0,10
eggholder,ucb,bias,0.05,20,10
eggholder,ucb,bias,0.25,0,10
eggholder,ucb,bias,0.25,20,10
eggholder,ucb,bias,1.0,0,10
eggholder,ucb,bias,1.0,20,10
eggholder,ucb,bias,5.0,0,10
eggholder,ucb,bias,5.0,20,10
eggholder,ucb,drift,0.05,0,10
eggholder,ucb,drift,0.05,20,10
eggholder,ucb,drift,0.25,0,10
eggholder,ucb,drift,0.25,20,10
eggholder,ucb,drift,1.0,0,10
eggholder,ucb,drift,1.0,20,10
eggholder,ucb,drift,5.0,0,10
eggholder,ucb,drift,5.0,20,10
eggholder,ucb,gaussian,0.05,0,10
eggholder,ucb,gaussian,0.05,20,10
eggholder,ucb,gaussian,0.25,0,10
eggholder,ucb,gaussian,0.25,20,10
eggholder,ucb,gaussian,1.0,0,10
eggholder,ucb,gaussian,1.0,20,10
eggholder,ucb,gaussian,5.0,0,10
eggholder,ucb,gaussian,5.0,20,10
griewank,ei,ar1,0.05,0,10
griewank,ei,ar1,0.05,20,10
griewank,ei,ar1,0.25,0,10
griewank,ei,ar1,0.25,20,10
griewank,ei,ar1,1.0,0,10
griewank,ei,ar1,1.0,20,10
griewank,ei,ar1,5.0,0,10
griewank,ei,ar1,5.0,20,10
griewank,ei,bias,0.05,0,10
griewank,ei,bias,0.05,20,10
griewank,ei,bias,0.25,0,10
griewank,ei,bias,0.25,20,10
griewank,ei,bias,1.0,0,10
griewank,ei,bias,1.0,20,10
griewank,ei,bias,5.0,0,10
griewank,ei,bias,5.0,20,10
griewank,ei,drift,0.05,0,10
griewank,ei,drift,0.05,20,10
griewank,ei,drift,0.25,0,10
griewank,ei,drift,0.25,20,10
griewank,ei,drift,1.0,0,10
griewank,ei,drift,1.0,20,10
griewank,ei,drift,5.0,0,10
griewank,ei,drift,5.0,20,10
griewank,ei,gaussian,0.05,0,10
griewank,ei,gaussian,0.05,20,10
griewank,ei,gaussian,0.25,0,10
griewank,ei,gaussian,0.25,20,10
griewank,ei,gaussian,1.0,0,10
griewank,ei,gaussian,1.0,20,10
griewank,ei,gaussian,5.0,0,10
griewank,ei,gaussian,5.0,20,10
griewank,greedy,ar1,0.05,0,10
griewank,greedy,ar1,0.05,20,10
griewank,greedy,ar1,0.25,0,10
griewank,greedy,ar1,0.25,20,10
griewank,greedy,ar1,1.0,0,10
griewank,greedy,ar1,1.0,20,10
griewank,greedy,ar1,5.0,0,10
griewank,greedy,ar1,5.0,20,10
griewank,greedy,bias,0.05,0,10
griewank,greedy,bias,0.05,20,10
griewank,greedy,bias,0.25,0,10
griewank,greedy,bias,0.25,20,10
griewank,greedy,bias,1.0,0,10
griewank,greedy,bias,1.0,20,10
griewank,greedy,bias,5.0,0,10
griewank,greedy,bias,5.0,20,10
griewank,greedy,drift,0.05,0,10
griewank,greedy,drift,0.05,20,10
griewank,greedy,drift,0.25,0,10
griewank,greedy,drift,0.25,20,10
griewank,greedy,drift,1.0,0,10
griewank,greedy,drift,1.0,20,10
griewank,greedy,drift,5.0,0,10
griewank,greedy,drift,5.0,20,10
griewank,greedy,gaussian,0.05,0,10
griewank,greedy,gaussian,0.05,20,10
griewank,greedy,gaussian,0.25,0,10
griewank,greedy,gaussian,0.25,20,10
griewank,greedy,gaussian,1.0,0,10
griewank,greedy,gaussian,1.0,20,10
griewank,greedy,gaussian,5.0,0,10
griewank,greedy,gaussian,5.0,20,10
griewank,logei,ar1,0.05,0,10
griewank,logei,ar1,0.05,20,10
griewank,logei,ar1,0.25,0,10
griewank,logei,ar1,0.25,20,10
griewank,logei,ar1,1.0,0,10
griewank,logei,ar1,1.0,20,10
griewank,logei,ar1,5.0,0,10
griewank,logei,ar1,5.0,20,10
griewank,logei,bias,0.05,0,10
griewank,logei,bias,0.05,20,10
griewank,logei,bias,0.25,0,10
griewank,logei,bias,0.25,20,10
griewank,logei,bias,1.0,0,10
griewank,logei,bias,1.0,20,10
griewank,logei,bias,5.0,0,10
griewank,logei,bias,5.0,20,10
griewank,logei,drift,0.05,0,10
griewank,logei,drift,0.05,20,10
griewank,logei,drift,0.25,0,10
griewank,logei,drift,0.25,20,10
griewank,logei,drift,1.0,0,10
griewank,logei,drift,1.0,20,10
griewank,logei,drift,5.0,0,10
griewank,logei,drift,5.0,20,10
griewank,logei,gaussian,0.05,0,10
griewank,logei,gaussian,0.05,20,10
griewank,logei,gaussian,0.25,0,10
griewank,logei,gaussian,0.25,20,10
griewank,logei,gaussian,1.0,0,10
griewank,logei,gaussian,1.0,20,10
griewank,logei,gaussian,5.0,0,10
griewank,logei,gaussian,5.0,20,10
griewank,logpi,ar1,0.05,0,10
griewank,logpi,ar1,0.05,20,10
griewank,logpi,ar1,0.25,0,10
griewank,logpi,ar1,0.25,20,10
griewank,logpi,ar1,1.0,0,10
griewank,logpi,ar1,1.0,20,10
griewank,logpi,ar1,5.0,0,10
griewank,logpi,ar1,5.0,20,10
griewank,logpi,bias,0.05,0,10
griewank,logpi,bias,0.05,20,10
griewank,logpi,bias,0.25,0,10
griewank,logpi,bias,0.25,20,10
griewank,logpi,bias,1.0,0,10
griewank,logpi,bias,1.0,20,10
griewank,logpi,bias,5.0,0,10
griewank,logpi,bias,5.0,20,10
griewank,logpi,drift,0.05,0,10
griewank,logpi,drift,0.05,20,10
griewank,logpi,drift,0.25,0,10
griewank,logpi,drift,0.25,20,10
griewank,logpi,drift,1.0,0,10
griewank,logpi,drift,1.0,20,10
griewank,logpi,drift,5.0,0,10
griewank,logpi,drift,5.0,20,10
griewank,logpi,gaussian,0.05,0,10
griewank,logpi,gaussian,0.05,20,10
griewank,logpi,gaussian,0.25,0,10
griewank,logpi,gaussian,0.25,20,10
griewank,logpi,gaussian,1.0,0,10
griewank,logpi,gaussian,1.0,20,10
griewank,logpi,gaussian,5.0,0,10
griewank,logpi,gaussian,5.0,20,10
griewank,pi,ar1,0.05,0,10
griewank,pi,ar1,0.05,20,10
griewank,pi,ar1,0.25,0,10
griewank,pi,ar1,0.25,20,10
griewank,pi,ar1,1.0,0,10
griewank,pi,ar1,1.0,20,10
griewank,pi,ar1,5.0,0,10
griewank,pi,ar1,5.0,20,10
griewank,pi,bias,0.05,0,10
griewank,pi,bias,0.05,20,10
griewank,pi,bias,0.25,0,10
griewank,pi,bias,0.25,20,10
griewank,pi,bias,1.0,0,10
griewank,pi,bias,1.0,20,10
griewank,pi,bias,5.0,0,10
griewank,pi,bias,5.0,20,10
griewank,pi,drift,0.05,0,10
griewank,pi,drift,0.05,20,10
griewank,pi,drift,0.25,0,10
griewank,pi,drift,0.25,20,10
griewank,pi,drift,1.0,0,10
griewank,pi,drift,1.0,20,10
griewank,pi,drift,5.0,0,10
griewank,pi,drift,5.0,20,10
griewank,pi,gaussian,0.05,0,10
griewank,pi,gaussian,0.05,20,10
griewank,pi,gaussian,0.25,0,10
griewank,pi,gaussian,0.25,20,10
griewank,pi,gaussian,1.0,0,10
griewank,pi,gaussian,1.0,20,10
griewank,pi,gaussian,5.0,0,10
griewank,pi,gaussian,5.0,20,10
griewank,qei,ar1,0.05,0,10
griewank,qei,ar1,0.05,20,10
griewank,qei,ar1,0.25,0,10
griewank,qei,ar1,0.25,20,10
griewank,qei,ar1,1.0,0,10
griewank,qei,ar1,1.0,20,10
griewank,qei,ar1,5.0,0,10
griewank,qei,ar1,5.0,20,10
griewank,qei,bias,0.05,0,10
griewank,qei,bias,0.05,20,10
griewank,qei,bias,0.25,0,10
griewank,qei,bias,0.25,20,10
griewank,qei,bias,1.0,0,10
griewank,qei,bias,1.0,20,10
griewank,qei,bias,5.0,0,10
griewank,qei,bias,5.0,20,10
griewank,qei,drift,0.05,0,10
griewank,qei,drift,0.05,20,10
griewank,qei,drift,0.25,0,10
griewank,qei,drift,0.25,20,10
griewank,qei,drift,1.0,0,10
griewank,qei,drift,1.0,20,10
griewank,qei,drift,5.0,0,10
griewank,qei,drift,5.0,20,10
griewank,qei,gaussian,0.05,0,10
griewank,qei,gaussian,0.05,20,10
griewank,qei,gaussian,0.25,0,10
griewank,qei,gaussian,0.25,20,10
griewank,qei,gaussian,1.0,0,10
griewank,qei,gaussian,1.0,20,10
griewank,qei,gaussian,5.0,0,10
griewank,qei,gaussian,5.0,20,10
griewank,qnei,ar1,0.05,0,10
griewank,qnei,ar1,0.05,20,10
griewank,qnei,ar1,0.25,0,10
griewank,qnei,ar1,0.25,20,10
griewank,qnei,ar1,1.0,0,10
griewank,qnei,ar1,1.0,20,10
griewank,qnei,ar1,5.0,0,10
griewank,qnei,ar1,5.0,20,10
griewank,qnei,bias,0.05,0,10
griewank,qnei,bias,0.05,20,10
griewank,qnei,bias,0.25,0,10
griewank,qnei,bias,0.25,20,10
griewank,qnei,bias,1.0,0,10
griewank,qnei,bias,1.0,20,10
griewank,qnei,bias,5.0,0,10
griewank,qnei,bias,5.0,20,10
griewank,qnei,drift,0.05,0,10
griewank,qnei,drift,0.05,20,10
griewank,qnei,drift,0.25,0,10
griewank,qnei,drift,0.25,20,10
griewank,qnei,drift,1.0,0,10
griewank,qnei,drift,1.0,20,10
griewank,qnei,drift,5.0,0,10
griewank,qnei,drift,5.0,20,10
griewank,qnei,gaussian,0.05,0,10
griewank,qnei,gaussian,0.05,20,10
griewank,qnei,gaussian,0.25,0,10
griewank,qnei,gaussian,0.25,20,10
griewank,qnei,gaussian,1.0,0,10
griewank,qnei,gaussian,1.0,20,10
griewank,qnei,gaussian,5.0,0,10
griewank,qnei,gaussian,5.0,20,10
griewank,qpi,ar1,0.05,0,10
griewank,qpi,ar1,0.05,20,10
griewank,qpi,ar1,0.25,0,10
griewank,qpi,ar1,0.25,20,10
griewank,qpi,ar1,1.0,0,10
griewank,qpi,ar1,1.0,20,10
griewank,qpi,ar1,5.0,0,10
griewank,qpi,ar1,5.0,20,10
griewank,qpi,bias,0.05,0,10
griewank,qpi,bias,0.05,20,10
griewank,qpi,bias,0.25,0,10
griewank,qpi,bias,0.25,20,10
griewank,qpi,bias,1.0,0,10
griewank,qpi,bias,1.0,20,10
griewank,qpi,bias,5.0,0,10
griewank,qpi,bias,5.0,20,10
griewank,qpi,drift,0.05,0,10
griewank,qpi,drift,0.05,20,10
griewank,qpi,drift,0.25,0,10
griewank,qpi,drift,0.25,20,10
griewank,qpi,drift,1.0,0,10
griewank,qpi,drift,1.0,20,10
griewank,qpi,drift,5.0,0,10
griewank,qpi,drift,5.0,20,10
griewank,qpi,gaussian,0.05,0,10
griewank,qpi,gaussian,0.05,20,10
griewank,qpi,gaussian,0.25,0,10
griewank,qpi,gaussian,0.25,20,10
griewank,qpi,gaussian,1.0,0,10
griewank,qpi,gaussian,1.0,20,10
griewank,qpi,gaussian,5.0,0,10
griewank,qpi,gaussian,5.0,20,10
griewank,qucb,ar1,0.05,0,10
griewank,qucb,ar1,0.05,20,10
griewank,qucb,ar1,0.25,0,10
griewank,qucb,ar1,0.25,20,10
griewank,qucb,ar1,1.0,0,10
griewank,qucb,ar1,1.0,20,10
griewank,qucb,ar1,5.0,0,10
griewank,qucb,ar1,5.0,20,10
griewank,qucb,bias,0.05,0,10
griewank,qucb,bias,0.05,20,10
griewank,qucb,bias,0.25,0,10
griewank,qucb,bias,0.25,20,10
griewank,qucb,bias,1.0,0,10
griewank,qucb,bias,1.0,20,10
griewank,qucb,bias,5.0,0,10
griewank,qucb,bias,5.0,20,10
griewank,qucb,drift,0.05,0,10
griewank,qucb,drift,0.05,20,10
griewank,qucb,drift,0.25,0,10
griewank,qucb,drift,0.25,20,10
griewank,qucb,drift,1.0,0,10
griewank,qucb,drift,1.0,20,10
griewank,qucb,drift,5.0,0,10
griewank,qucb,drift,5.0,20,10
griewank,qucb,gaussian,0.05,0,10
griewank,qucb,gaussian,0.05,20,10
griewank,qucb,gaussian,0.25,0,10
griewank,qucb,gaussian,0.25,20,10
griewank,qucb,gaussian,1.0,0,10
griewank,qucb,gaussian,1.0,20,10
griewank,qucb,gaussian,5.0,0,10
griewank,qucb,gaussian,5.0,20,10
griewank,random,ar1,0.05,0,10
griewank,random,ar1,0.05,20,10
griewank,random,ar1,0.25,0,10
griewank,random,ar1,0.25,20,10
griewank,random,ar1,1.0,0,10
griewank,random,ar1,1.0,20,10
griewank,random,ar1,5.0,0,10
griewank,random,ar1,5.0,20,10
griewank,random,bias,0.05,0,10
